Customer_ID,Age,Income_Level,Number_of_Subscriptions,Avg_Usage_Hours_Per_Week,App_Switch_Frequency,Discount_Used,Customer_Support_Interactions,Payment_Mode,Tenure_Months,Device_Type,Satisfaction_Score,Monthly_Total_Spend,Will_Cancel_Next_3_Months
6280,45,Medium,1,6.7,12,0,1,Wallet,10,iOS,5,241.25,0
6281,18,Medium,5,11.8,7,0,6,UPI,6,Android,7,342.9,0
6282,52,Low,3,9.7,5,0,6,Wallet,46,Android,3,25.59,0
6283,57,High,1,10.5,7,0,1,Debit Card,37,Android,1,155.34,0
6284,25,Medium,3,10.4,3,0,4,Debit Card,44,Android,4,421.07,0
6285,64,High,11,7.3,1,1,3,Debit Card,47,Android,4,1339.38,0
6286,24,Low,6,11.0,11,0,6,Debit Card,41,Android,9,322.57,0
6287,28,Medium,10,9.0,5,0,3,UPI,21,Android,1,798.96,0
6288,56,Medium,5,10.7,8,1,8,Credit Card,45,iOS,3,401.82,1
6289,21,High,12,12.5,11,0,8,UPI,2,Android,9,1493.79,1
6290,42,Medium,12,7.7,8,1,4,Wallet,38,Android,8,788.61,0
6291,29,High,1,11.1,14,0,7,Debit Card,19,Android,2,327.25,1
6292,43,Medium,11,7.0,10,0,2,UPI,41,Android,9,751.13,0
6293,55,Medium,2,6.6,12,0,3,Wallet,38,iOS,1,128.06,0
6294,63,High,5,8.0,8,0,1,UPI,23,Android,4,841.59,0
6295,29,Medium,9,8.0,13,1,2,Debit Card,43,Android,2,622.36,1
6296,60,Medium,11,9.4,2,0,3,UPI,45,iOS,4,854.17,0
6297,54,Low,12,4.6,2,1,8,Debit Card,17,Android,10,601.56,1
6298,63,High,12,9.7,9,1,3,Credit Card,6,Android,10,1523.18,0
6299,41,Medium,5,7.6,2,1,0,Credit Card,44,Web,7,388.07,0
6300,33,Medium,5,2.3,4,0,1,Debit Card,34,Web,2,541.89,0
6301,30,Low,1,9.2,4,1,6,UPI,15,Android,9,162.64,0
6302,42,Medium,5,12.2,12,1,1,Wallet,27,iOS,4,437.21,0
6303,21,Medium,8,11.2,4,1,2,UPI,22,Android,1,611.24,0
6304,28,Medium,9,8.0,7,0,9,Wallet,35,Android,4,674.92,1
6305,49,Medium,10,6.7,9,0,2,Debit Card,19,Android,7,855.94,0
6306,24,Low,3,10.6,11,1,7,Wallet,2,Web,3,440.53,1
6307,63,Low,4,6.7,7,1,6,Debit Card,44,Android,4,495.38,0
6308,28,Medium,7,7.9,14,0,0,Wallet,20,Android,10,862.04,0
6309,45,Low,7,15.7,13,1,7,Debit Card,45,Android,10,334.51,1
6310,58,Medium,1,12.5,7,1,2,Wallet,33,iOS,3,549.87,0
6311,40,Medium,11,7.5,13,0,4,Wallet,17,Android,9,874.45,0
6312,62,High,6,10.1,8,0,6,Wallet,40,iOS,6,854.34,0
6313,40,Low,12,12.8,9,0,2,Credit Card,41,iOS,6,672.78,0
6314,45,Low,9,9.4,5,0,7,Debit Card,2,Web,8,457.28,0
6315,60,Medium,5,4.7,1,0,7,UPI,12,Android,4,525.22,1
6316,64,Medium,8,9.0,8,1,8,Debit Card,18,iOS,9,715.81,1
6317,43,Low,11,7.3,5,0,5,Wallet,23,iOS,3,475.42,0
6318,42,High,10,7.4,0,1,1,Debit Card,19,Android,7,1208.81,0
6319,46,Medium,11,6.0,11,1,7,UPI,5,Android,8,781.71,1
6320,36,Low,9,4.7,11,0,9,UPI,21,Android,1,461.43,1
6321,50,Low,10,6.3,4,0,1,Wallet,46,Android,7,647.25,0
6322,53,High,10,10.3,6,1,8,UPI,20,Android,2,1342.14,1
6323,31,Low,3,11.0,13,1,1,Wallet,16,Android,3,88.01,0
6324,31,Low,1,14.4,11,1,6,Debit Card,6,iOS,2,265.97,1
6325,52,Low,2,6.6,11,1,2,Credit Card,43,Android,8,270.96,0
6326,47,Medium,5,5.7,0,0,0,Debit Card,26,Android,5,424.75,0
6327,45,High,10,10.7,14,0,7,Credit Card,32,Android,5,1135.93,1
6328,34,Low,7,3.6,6,1,6,Wallet,35,Android,10,380.26,1
6329,20,Low,11,2.0,10,0,2,UPI,23,Android,3,585.3,1
6330,33,Low,6,10.6,4,0,0,Debit Card,37,iOS,10,321.04,0
6331,63,Medium,4,5.3,4,0,9,UPI,18,Android,4,499.74,0
6332,47,Low,9,6.0,1,0,3,UPI,42,Android,9,538.4,0
6333,46,High,12,9.9,11,0,4,Debit Card,21,iOS,6,1425.77,0
6334,62,Low,11,8.2,3,1,2,UPI,13,Android,9,516.66,0
6335,32,Low,4,7.2,8,1,4,Debit Card,28,Android,4,310.35,0
6336,63,Low,3,4.1,11,0,0,UPI,14,Android,10,293.25,0
6337,42,High,11,6.4,1,0,6,Wallet,41,Web,5,1425.85,0
6338,55,Medium,5,6.5,8,0,1,Wallet,30,Android,10,495.28,0
6339,59,High,4,6.8,7,0,4,Debit Card,37,Android,9,615.84,0
6340,64,Low,2,9.8,14,1,9,Debit Card,35,Android,2,197.11,1
6341,55,Low,3,9.0,12,0,1,Wallet,47,Android,7,187.27,0
6342,40,Medium,7,7.4,3,0,7,Debit Card,41,iOS,6,558.47,0
6343,42,Medium,12,8.4,11,0,2,UPI,41,Android,3,1063.52,1
6344,59,Medium,2,13.4,1,0,0,Debit Card,40,iOS,5,333.81,0
6345,24,Low,1,9.1,5,0,5,UPI,22,iOS,9,170.36,0
6346,39,Low,2,12.4,14,0,7,Wallet,35,Android,6,311.0,0
6347,34,Low,12,6.3,6,0,6,Wallet,38,Android,7,429.97,0
6348,35,Medium,8,7.4,14,1,5,UPI,13,Android,1,549.96,1
6349,58,Medium,8,7.0,1,0,4,UPI,9,Android,1,678.49,0
6350,27,High,12,9.2,7,0,7,Debit Card,16,Android,6,1531.51,0
6351,27,Low,10,9.5,8,1,9,Debit Card,13,Android,1,619.47,1
6352,24,High,2,9.7,4,0,3,UPI,18,iOS,2,351.16,0
6353,65,Medium,6,1.0,5,1,6,Debit Card,9,Web,1,527.8,1
6354,55,Low,11,5.3,5,0,1,UPI,8,Android,10,601.45,0
6355,44,High,12,8.8,9,0,8,UPI,19,Android,4,1402.42,1
6356,50,Medium,11,13.6,1,0,7,Wallet,16,iOS,9,892.93,0
6357,18,Medium,11,6.5,12,0,3,UPI,11,Android,4,842.68,1
6358,61,Medium,7,14.7,10,1,6,Credit Card,43,Android,3,563.49,1
6359,51,Medium,1,4.0,0,1,0,UPI,28,Android,6,388.0,0
6360,21,Medium,7,8.7,13,0,4,Debit Card,32,Android,1,637.35,1
6361,34,High,12,7.5,10,1,1,UPI,19,Web,1,1308.38,1
6362,21,Medium,11,6.5,4,1,1,Credit Card,7,Android,2,923.79,0
6363,60,Medium,8,10.7,5,1,1,Credit Card,24,Web,2,591.86,0
6364,43,Medium,9,7.8,13,0,1,Credit Card,23,Web,6,723.25,0
6365,21,Low,8,3.5,11,0,4,UPI,7,iOS,9,526.45,1
6366,18,Low,3,2.1,13,1,3,Debit Card,40,Android,2,211.14,1
6367,24,Low,8,4.8,0,1,0,Wallet,40,Android,5,369.57,0
6368,47,Medium,3,9.9,7,1,5,Credit Card,37,Android,7,579.26,0
6369,26,High,6,7.4,4,0,2,UPI,15,Android,6,757.21,0
6370,52,Medium,4,11.1,4,0,7,Wallet,23,Android,8,359.45,0
6371,25,Low,7,7.6,7,0,1,Debit Card,15,Android,3,487.39,0
6372,41,Medium,8,8.8,13,1,7,Wallet,8,Android,5,654.57,1
6373,36,High,10,12.5,7,1,5,UPI,9,Android,9,1446.62,0
6374,53,Low,6,7.4,8,0,4,Credit Card,37,Web,1,329.94,0
6375,60,High,10,13.9,10,0,9,Debit Card,27,Android,7,1192.39,1
6376,44,Medium,4,10.0,3,1,5,Debit Card,22,Android,9,508.43,0
6377,49,Low,8,5.2,2,0,5,Debit Card,22,Android,6,356.03,0
6378,31,Low,7,4.4,9,1,3,Credit Card,20,Android,5,427.19,1
6379,35,Medium,10,3.7,10,0,0,Debit Card,21,iOS,7,823.89,1
6380,45,Medium,8,8.1,1,1,1,Debit Card,14,Web,1,575.83,0
6381,46,High,10,3.1,0,0,7,Debit Card,21,Android,4,1175.76,1
6382,33,Medium,7,13.3,13,1,8,UPI,22,Android,1,584.06,1
6383,52,Medium,3,14.7,9,1,3,Debit Card,33,Android,1,354.46,0
6384,64,Low,3,3.2,4,0,7,UPI,14,Web,9,247.83,0
6385,48,Medium,9,8.8,5,1,9,Debit Card,13,Android,5,684.99,0
6386,21,Low,7,2.1,7,0,5,Wallet,22,Android,2,565.58,1
6387,54,Medium,12,10.1,13,0,0,Debit Card,26,Android,5,1036.98,0
6388,34,Low,1,10.8,14,0,5,UPI,21,Android,7,302.59,0
6389,56,Low,3,8.0,5,0,6,Debit Card,15,Web,1,361.21,0
6390,65,Low,11,8.9,14,0,0,UPI,11,iOS,1,498.93,1
6391,63,Low,1,6.0,1,0,8,Credit Card,12,Android,10,204.59,0
6392,43,Medium,6,8.1,7,1,5,UPI,6,Android,9,665.86,0
6393,65,Low,2,10.1,4,0,7,Credit Card,32,iOS,5,209.53,0
6394,56,High,7,7.4,12,1,7,Debit Card,24,Android,2,1000.8,1
6395,58,Medium,8,11.7,2,0,8,UPI,17,Android,8,748.41,0
6396,21,Medium,6,5.9,13,1,0,Credit Card,39,Android,5,382.27,0
6397,47,Medium,5,7.0,5,1,5,Wallet,34,Web,5,495.75,0
6398,47,Medium,10,1.8,11,0,8,UPI,24,Android,5,574.21,1
6399,39,Low,4,15.0,5,1,7,UPI,25,Android,2,283.73,0
6400,28,High,9,2.0,2,0,3,UPI,22,Android,1,957.49,1
6401,19,Medium,8,11.3,6,1,4,Wallet,23,Android,8,544.48,0
6402,61,Low,5,9.3,6,1,8,Credit Card,22,iOS,7,476.13,0
6403,29,Medium,1,8.0,6,1,4,Credit Card,20,iOS,3,161.98,0
6404,47,Medium,8,5.3,7,0,8,Credit Card,45,Android,6,557.57,0
6405,53,Low,8,6.6,10,0,0,Debit Card,12,iOS,10,351.82,0
6406,35,High,7,6.8,6,0,9,UPI,17,Android,1,851.28,1
6407,43,Low,7,6.4,12,0,8,Debit Card,27,Android,7,481.33,1
6408,24,Medium,8,1.6,3,0,9,Credit Card,1,iOS,5,536.22,1
6409,18,High,1,9.7,4,0,8,Debit Card,40,Android,3,375.81,0
6410,43,Low,12,10.0,13,1,5,Credit Card,45,iOS,10,385.02,0
6411,40,Low,3,7.0,3,0,6,Debit Card,1,Android,7,258.86,0
6412,43,Low,4,7.9,1,0,5,Wallet,37,iOS,2,305.34,0
6413,62,Low,11,9.7,6,1,3,Wallet,14,Android,5,537.86,0
6414,23,Low,6,3.9,12,1,6,Wallet,43,iOS,4,261.29,1
6415,23,High,10,3.1,2,0,1,Wallet,26,Android,6,1189.17,0
6416,61,High,12,8.0,12,1,2,UPI,3,Android,5,1234.4,0
6417,25,Medium,10,7.0,0,1,3,UPI,47,Android,8,794.37,0
6418,41,Medium,9,6.7,0,0,2,UPI,22,Android,4,875.57,0
6419,39,High,4,9.8,8,0,8,UPI,39,Android,2,555.15,1
6420,36,Medium,6,6.8,10,1,3,Credit Card,16,iOS,5,502.12,0
6421,54,Low,9,9.3,2,1,9,UPI,8,Android,7,483.38,0
6422,35,Medium,9,13.3,6,0,0,Debit Card,11,Android,2,672.09,0
6423,48,Low,6,14.3,8,0,7,Wallet,25,iOS,4,505.06,1
6424,54,High,5,10.6,13,0,3,UPI,17,Android,9,546.37,0
6425,47,Medium,3,0.9,6,1,8,Debit Card,25,Android,7,501.07,0
6426,59,Medium,5,9.9,10,0,8,Wallet,20,Android,5,362.68,0
6427,50,Medium,3,12.7,7,0,8,Debit Card,15,iOS,7,350.88,0
6428,27,Medium,5,8.8,5,0,8,Wallet,7,iOS,8,406.63,0
6429,54,Low,10,6.0,10,1,6,Credit Card,22,Web,2,435.4,1
6430,29,Medium,10,6.8,2,1,8,Credit Card,32,Android,10,799.57,0
6431,47,High,1,11.7,0,0,6,Debit Card,25,Web,4,415.72,0
6432,44,Low,6,6.4,9,1,7,Wallet,15,Android,1,553.79,1
6433,56,High,7,5.1,13,0,1,Credit Card,10,Android,2,944.98,1
6434,26,Medium,2,6.0,7,0,3,Credit Card,5,Android,2,283.99,0
6435,38,Low,3,8.2,5,0,3,Wallet,17,Android,10,311.25,0
6436,29,Medium,10,7.3,14,0,3,Credit Card,6,Android,3,907.3,1
6437,46,High,9,3.2,1,0,2,Credit Card,3,Android,10,1214.63,0
6438,50,Medium,8,6.7,11,0,0,UPI,31,Android,2,741.69,1
6439,60,Medium,4,13.7,12,0,5,UPI,43,Android,4,453.68,0
6440,32,Medium,11,8.6,9,0,4,Debit Card,8,Android,6,670.29,0
6441,19,Medium,12,9.8,7,1,2,Debit Card,33,Android,6,1042.91,0
6442,56,Low,8,3.7,3,0,6,Debit Card,23,iOS,8,457.59,1
6443,61,Low,11,10.0,9,0,5,Credit Card,43,Android,9,288.61,0
6444,35,Low,8,12.5,8,0,3,UPI,12,Android,1,343.22,1
6445,20,Low,6,9.0,14,1,8,Wallet,10,iOS,9,462.6,0
6446,24,Low,1,4.4,11,1,3,Wallet,33,Android,7,198.59,0
6447,60,Medium,2,9.9,8,1,8,Wallet,13,Android,1,297.21,1
6448,35,Medium,4,10.4,8,1,2,Debit Card,6,Android,6,552.98,0
6449,61,Low,4,5.9,3,0,6,UPI,24,iOS,2,191.99,0
6450,55,Low,2,11.2,5,0,6,Debit Card,27,iOS,2,225.26,0
6451,54,Low,9,9.4,13,1,0,Credit Card,28,Android,4,256.8,1
6452,50,Medium,2,2.0,3,1,0,UPI,35,Android,4,324.27,0
6453,61,Low,6,6.2,9,0,1,Wallet,24,Android,9,251.64,0
6454,48,Medium,5,7.0,9,0,3,Debit Card,10,Android,2,460.34,0
6455,28,Medium,4,7.8,4,1,1,UPI,20,iOS,10,328.08,0
6456,21,Medium,6,8.0,6,1,9,Wallet,22,iOS,5,761.96,0
6457,35,Medium,4,10.4,6,0,9,UPI,45,Android,7,424.39,0
6458,21,Low,9,10.5,9,0,4,Credit Card,19,Web,1,555.98,1
6459,51,Low,11,12.8,5,1,1,Wallet,18,Android,5,574.11,0
6460,46,Low,10,9.0,11,1,7,UPI,16,Android,6,634.23,1
6461,41,Low,7,12.4,9,1,5,Wallet,10,Android,5,378.07,0
6462,39,Low,3,10.8,3,0,2,Wallet,6,Android,4,233.81,0
6463,19,Medium,12,11.7,14,0,1,Credit Card,46,Android,10,962.61,0
6464,61,Low,10,12.8,12,0,8,UPI,47,Android,5,519.45,1
6465,23,High,4,7.0,11,0,0,Wallet,13,Web,2,571.35,0
6466,59,Low,1,7.8,12,1,5,Credit Card,8,Android,2,243.51,0
6467,42,Medium,6,1.7,14,0,6,UPI,24,Web,8,545.16,1
6468,38,Medium,2,11.3,4,0,8,Wallet,20,iOS,1,309.68,0
6469,33,Low,4,11.1,14,1,6,Debit Card,25,Android,4,422.75,1
6470,48,Low,5,8.4,4,0,3,Credit Card,5,Android,4,371.97,0
6471,31,Medium,12,10.4,8,0,1,UPI,4,Android,3,816.23,1
6472,56,High,8,11.2,13,1,5,Wallet,26,Android,1,1053.92,1
6473,45,Medium,3,8.1,14,0,9,Wallet,35,iOS,2,223.95,1
6474,49,Low,6,9.3,10,1,6,Credit Card,15,Android,2,369.02,1
6475,45,Medium,1,8.0,5,0,5,Credit Card,35,iOS,6,422.99,0
6476,26,Low,9,7.7,3,1,3,Credit Card,11,Android,7,627.11,0
6477,62,High,12,6.0,5,1,6,Wallet,33,Android,8,1296.3,0
6478,39,Medium,1,3.8,6,0,9,Debit Card,40,Android,4,215.02,1
6479,49,Low,2,4.1,6,0,5,UPI,4,Android,3,161.78,0
6480,22,Low,1,7.8,9,1,5,Debit Card,21,Web,5,336.44,0
6481,40,Low,8,4.6,2,0,1,Credit Card,3,Android,9,423.07,0
6482,22,High,4,5.2,5,0,1,UPI,32,Android,1,668.34,0
6483,59,High,2,5.5,10,0,5,Credit Card,35,Android,1,401.8,0
6484,49,Low,7,7.2,13,1,0,UPI,1,iOS,7,387.82,0
6485,27,Medium,8,11.4,6,0,7,Credit Card,18,Android,4,459.4,1
6486,56,High,9,1.6,14,0,8,Wallet,6,iOS,10,1115.85,1
6487,32,Low,5,8.1,0,0,7,Debit Card,19,Android,2,388.38,0
6488,24,Low,3,5.2,3,0,9,Wallet,31,Android,3,210.22,0
6489,46,Low,1,7.9,6,0,5,Credit Card,8,iOS,3,216.88,0
6490,64,Low,8,6.1,11,1,9,Credit Card,6,Web,4,434.2,1
6491,20,Low,6,7.4,9,1,0,UPI,39,iOS,8,371.66,0
6492,36,High,5,3.4,0,0,7,Debit Card,23,Android,8,691.76,0
6493,27,Medium,7,9.2,13,1,1,Credit Card,4,Android,1,541.8,1
6494,45,Low,5,8.2,7,1,3,Debit Card,45,iOS,10,274.45,0
6495,46,Medium,11,8.5,5,1,0,Debit Card,12,iOS,6,899.38,0
6496,32,Medium,4,10.9,13,0,0,Wallet,15,Web,8,386.02,0
6497,52,Medium,5,3.8,5,0,4,Wallet,4,Android,8,526.57,0
6498,23,Low,12,4.7,2,0,5,UPI,10,iOS,6,525.99,0
6499,29,Low,11,13.0,5,1,8,UPI,30,Android,8,384.18,0
6500,64,Medium,7,9.6,3,1,2,UPI,39,Web,8,636.06,0
6501,55,Low,11,2.2,8,0,1,Wallet,46,iOS,7,597.83,1
6502,30,Low,6,7.5,12,1,1,Debit Card,12,iOS,4,461.25,0
6503,46,Medium,10,11.2,3,0,7,Credit Card,42,iOS,5,758.8,0
6504,36,Low,10,14.2,5,1,8,UPI,39,iOS,2,522.48,1
6505,20,High,12,12.7,10,1,7,Debit Card,8,Android,5,1343.12,1
6506,25,Medium,11,6.6,12,1,2,Wallet,6,iOS,3,1005.23,1
6507,25,Low,9,7.6,14,1,9,Debit Card,17,Android,1,449.97,1
6508,37,Low,10,2.6,12,0,9,Credit Card,23,Android,10,351.93,1
6509,64,Medium,2,8.3,13,1,7,Debit Card,7,Android,6,392.01,0
6510,21,Medium,7,8.6,12,1,9,Wallet,33,iOS,10,580.96,1
6511,38,Medium,1,10.7,5,0,5,UPI,7,iOS,10,451.76,0
6512,20,Medium,8,1.4,10,0,5,UPI,32,Android,8,695.72,1
6513,62,Medium,4,5.2,0,0,8,UPI,29,Android,10,414.58,0
6514,25,High,8,7.3,3,0,7,UPI,30,Android,1,942.85,1
6515,40,Medium,8,10.6,8,1,0,UPI,13,iOS,10,566.02,0
6516,33,Medium,4,6.8,13,0,6,Debit Card,38,Android,10,535.99,0
6517,30,Medium,4,15.1,10,0,5,UPI,47,Android,1,274.88,0
6518,20,High,5,4.8,9,0,4,UPI,18,Android,1,755.78,1
6519,65,Medium,7,6.5,5,1,2,Wallet,30,iOS,9,538.55,0
6520,26,Medium,6,4.7,11,0,0,UPI,21,iOS,8,488.77,0
6521,31,Medium,1,7.4,3,0,7,UPI,38,Android,7,335.05,0
6522,30,Medium,6,9.4,6,0,2,Credit Card,30,Android,2,477.78,0
6523,24,Low,3,8.5,13,0,6,Debit Card,18,Android,3,263.16,1
6524,32,Medium,9,5.4,9,0,5,Debit Card,34,iOS,5,801.9,0
6525,24,Low,3,11.7,6,1,1,UPI,29,Android,7,416.16,0
6526,55,Low,9,12.1,4,0,1,Credit Card,45,Web,1,417.27,0
6527,51,High,5,5.9,3,0,2,Credit Card,20,Android,10,683.3,0
6528,58,Low,12,17.3,14,0,2,Credit Card,31,Android,6,466.9,0
6529,39,Low,10,4.7,3,1,1,Wallet,47,Android,7,372.99,0
6530,41,Low,8,8.1,14,0,7,UPI,36,Android,3,439.91,1
6531,54,Low,9,8.1,6,0,0,Credit Card,19,Web,3,549.41,0
6532,61,Medium,9,4.6,5,1,2,Credit Card,13,Android,2,669.63,1
6533,18,Low,7,8.6,3,0,0,UPI,13,iOS,2,538.31,0
6534,27,Low,10,7.6,2,1,3,UPI,45,Android,4,450.94,0
6535,60,Low,1,9.3,1,0,0,Credit Card,6,Android,9,159.78,0
6536,33,Low,8,8.0,14,1,0,Debit Card,23,Android,9,576.53,0
6537,63,Low,7,10.4,3,0,3,UPI,28,Android,3,447.29,0
6538,25,Medium,4,9.8,6,1,5,Debit Card,1,iOS,6,548.66,0
6539,42,Low,6,5.0,13,1,5,Debit Card,47,Android,4,487.52,0
6540,29,Low,10,7.1,1,0,3,Debit Card,6,Android,10,597.44,0
6541,42,High,2,5.5,12,0,6,UPI,39,Android,1,393.51,1
6542,34,High,4,13.0,11,1,7,Debit Card,42,Web,6,734.87,0
6543,43,Low,8,10.9,8,0,1,UPI,43,Android,2,562.47,1
6544,63,Low,4,9.0,13,1,8,UPI,40,Android,3,198.24,1
6545,65,Medium,10,9.6,8,0,4,Debit Card,33,Android,1,879.29,1
6546,31,Medium,4,7.7,5,1,5,Credit Card,21,Android,4,512.34,0
6547,58,High,4,8.5,8,0,0,Credit Card,13,Android,3,429.02,0
6548,53,Medium,12,5.8,0,1,3,UPI,17,iOS,6,934.16,0
6549,40,Medium,10,6.0,5,0,6,Debit Card,31,iOS,5,799.78,0
6550,60,High,9,9.9,2,0,5,Debit Card,16,Android,7,1009.97,0
6551,23,Medium,11,4.8,5,0,1,Wallet,40,Android,5,911.32,0
6552,64,Low,2,5.9,4,1,6,Credit Card,45,iOS,7,239.37,0
6553,22,Medium,7,7.3,11,0,8,Debit Card,45,Android,1,619.72,1
6554,60,Low,3,3.5,4,0,8,UPI,17,Android,3,372.48,1
6555,42,Low,12,11.0,13,1,2,UPI,8,iOS,4,472.85,1
6556,35,Medium,4,10.0,0,0,5,Debit Card,42,Android,9,496.9,0
6557,30,Low,1,9.3,13,0,0,Wallet,25,Android,4,316.76,0
6558,60,Low,12,6.8,4,0,3,Credit Card,31,iOS,1,642.77,0
6559,31,High,3,11.5,12,0,4,Debit Card,28,Web,4,508.29,0
6560,45,Medium,2,9.2,10,0,8,UPI,40,iOS,10,275.89,0
6561,35,Low,10,11.0,5,0,2,Wallet,38,Android,9,624.33,0
6562,45,Low,7,11.1,14,0,8,Wallet,8,Web,1,476.69,1
6563,44,Low,6,6.6,14,1,4,UPI,44,Android,7,337.95,0
6564,49,Low,1,5.3,0,1,2,UPI,2,Web,8,245.2,0
6565,64,High,11,5.0,9,1,1,Credit Card,9,iOS,8,1431.78,0
6566,26,Low,12,8.2,12,0,8,UPI,20,Android,5,551.86,1
6567,57,Medium,8,-0.2,13,0,5,UPI,4,Android,9,570.69,1
6568,49,Low,9,4.8,6,0,5,Debit Card,35,Android,4,501.41,1
6569,37,High,1,5.9,12,1,1,Debit Card,43,Android,7,248.16,0
6570,45,Medium,5,6.1,0,1,7,Wallet,32,Android,2,408.55,0
6571,50,High,7,9.8,6,0,4,Credit Card,9,iOS,4,693.13,0
6572,21,Medium,2,3.7,10,0,9,Credit Card,30,Android,7,333.53,1
6573,63,High,6,2.9,13,0,5,Debit Card,1,Web,7,844.05,0
6574,51,High,8,3.0,11,1,8,UPI,32,Android,2,877.54,1
6575,65,Medium,8,9.6,8,0,7,Wallet,37,Android,8,721.43,1
6576,20,Low,10,6.3,6,1,8,UPI,18,Android,8,617.11,0
6577,43,Low,10,6.1,13,0,6,UPI,38,Android,3,531.47,1
6578,25,Low,8,13.2,11,0,0,Debit Card,22,Android,6,446.01,0
6579,23,Low,12,9.3,9,0,0,UPI,19,Web,1,602.62,1
6580,33,Medium,12,5.8,14,0,3,Debit Card,16,Web,5,797.91,0
6581,41,Medium,6,3.8,11,0,1,Credit Card,42,Android,10,686.07,0
6582,65,Medium,6,13.6,4,0,8,Wallet,21,Android,1,549.36,0
6583,56,Low,11,8.7,2,1,3,UPI,39,Android,1,520.44,0
6584,47,Low,3,6.7,6,1,4,Wallet,4,Android,8,222.49,0
6585,62,Low,2,8.6,5,1,1,Debit Card,15,iOS,5,156.5,0
6586,30,Medium,5,6.7,7,0,8,Wallet,12,Android,4,419.08,0
6587,22,Medium,9,9.5,13,0,7,UPI,16,Web,8,659.23,1
6588,42,Low,4,2.9,7,1,6,Debit Card,29,iOS,3,385.46,1
6589,37,Medium,5,6.8,9,0,6,UPI,25,Android,6,581.34,0
6590,35,Medium,6,4.8,10,0,7,Credit Card,13,Android,7,531.61,1
6591,64,High,11,7.8,5,1,9,Credit Card,20,Android,2,1372.68,1
6592,35,Low,6,5.1,6,0,9,Debit Card,34,iOS,7,490.53,0
6593,19,Medium,4,6.2,2,1,6,Debit Card,19,iOS,1,584.13,0
6594,27,Low,4,6.3,13,0,9,Wallet,11,Android,7,200.89,0
6595,62,Low,8,8.8,3,1,6,Credit Card,29,iOS,1,478.38,1
6596,64,Medium,5,6.9,6,0,5,Debit Card,28,Android,9,392.61,0
6597,29,Medium,11,5.0,5,1,8,Wallet,19,Web,10,803.97,0
6598,64,Low,5,9.2,2,0,3,Credit Card,18,iOS,5,302.78,0
6599,30,Low,9,14.3,14,0,4,UPI,29,iOS,8,547.76,0
6600,64,Medium,4,6.9,9,0,5,Credit Card,20,iOS,7,498.04,0
6601,28,Medium,7,11.9,6,0,6,UPI,28,Android,5,768.67,0
6602,36,Medium,5,3.4,2,0,4,Debit Card,8,Android,3,427.49,0
6603,52,High,9,5.7,9,0,4,Wallet,40,iOS,3,988.81,1
6604,56,Medium,12,11.9,12,0,9,Credit Card,40,iOS,2,857.75,1
6605,43,Medium,8,8.7,13,0,9,UPI,46,iOS,6,527.91,1
6606,63,Medium,8,5.8,7,0,5,Credit Card,35,Android,9,792.8,0
6607,31,High,10,10.5,12,0,9,UPI,5,Android,10,1142.81,1
6608,62,Medium,10,4.9,6,0,8,Debit Card,41,Web,8,646.58,1
6609,61,Low,3,8.2,3,0,5,Debit Card,25,iOS,1,233.6,0
6610,41,Low,9,10.8,0,1,7,Credit Card,20,Android,8,474.92,0
6611,58,High,8,9.1,5,0,3,UPI,7,iOS,2,1107.63,0
6612,18,Low,3,15.5,14,1,6,Debit Card,28,iOS,6,161.56,0
6613,60,Medium,10,6.3,4,0,4,Wallet,25,Web,10,781.64,0
6614,39,High,1,10.1,13,1,3,Wallet,28,iOS,8,259.25,0
6615,40,Medium,5,10.6,8,0,1,UPI,38,Android,5,380.37,0
6616,36,Medium,4,7.3,9,0,8,Debit Card,13,Web,1,510.63,1
6617,35,Low,8,5.2,14,0,4,UPI,30,iOS,2,371.77,1
6618,29,Medium,6,11.5,5,0,5,UPI,39,Android,1,497.83,0
6619,45,Low,10,6.5,0,0,0,Wallet,8,Android,8,561.36,0
6620,45,High,5,9.9,2,0,3,UPI,3,iOS,1,768.89,0
6621,50,Medium,9,9.3,14,0,4,Wallet,16,iOS,1,820.9,1
6622,36,Medium,6,8.4,1,0,3,UPI,16,Android,6,616.26,0
6623,45,Medium,11,12.0,2,1,1,Debit Card,23,iOS,6,898.49,0
6624,54,Low,11,9.0,0,0,0,Wallet,10,iOS,6,449.39,0
6625,43,Low,11,9.9,10,0,8,UPI,6,Android,3,334.17,1
6626,52,Low,11,9.2,1,0,3,UPI,19,Android,8,517.98,0
6627,51,Medium,3,8.2,7,1,7,Credit Card,38,Android,1,394.68,0
6628,52,Medium,6,6.9,13,1,7,Debit Card,26,Web,4,322.51,1
6629,57,Medium,12,7.9,2,1,3,Credit Card,18,Android,9,809.62,0
6630,33,Medium,11,9.9,8,0,7,Credit Card,27,Android,10,831.49,1
6631,55,High,12,9.4,10,0,3,UPI,20,Android,7,1342.45,0
6632,30,Low,4,9.8,10,0,5,Wallet,46,Android,3,329.32,0
6633,40,Medium,5,19.3,3,0,4,Credit Card,6,Android,9,575.6,0
6634,39,Low,6,6.5,1,0,0,Wallet,17,iOS,6,305.46,0
6635,33,Medium,9,3.2,11,0,8,UPI,30,Android,4,772.09,1
6636,45,Low,3,6.8,6,1,5,Credit Card,16,Web,5,274.89,0
